# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.502481014917609,3.7372380835843884,2.1046774166989737,-5.006127829138586,117.62722251284465,19.81496757416253,0.20976757612509547,4.767180984174824,24.27062596958565,182.73519620494494
 2.507270484285248,3.74720353444798,2.080700407215222,-5.006193305203336,117.74783543360209,19.110080364991173,0.22018888386258062,4.541555334029023,25.18294021721122,190.48336623463365
 2.512047990091919,3.7570298270267743,2.056782969279403,-5.006260359207152,117.87268072440608,18.40519315581982,0.2311749425018412,4.32572833879708,26.13189724012081,198.63021863511466
 2.5168134316617135,3.7667176151933077,2.0329256008381424,-5.00632902362705,118.00191615222097,17.700305946648463,0.2427611588793476,4.119275112280216,27.119297534573242,207.2001681252441
 2.5215667061232203,3.776267555859371,2.0091288107599814,-5.006399329740596,118.13570679376376,16.99541873747711,0.2549854937784059,3.9217917269797544,28.147047393591166,216.21933834052336
 2.526307708391572,3.7856803091398135,1.9853931189353597,-5.0064713073577884,118.27422544436278,16.290531528305753,0.2678886704291064,3.7328939607568747,29.21716606712113,225.7157058695075
 2.5310363311555686,3.794956538526257,1.9617190563544913,-5.0065449841171334,118.41765305324867,15.5856443191344,0.2815144014566721,3.552216138235152,30.331793429987588,235.71923972307323
 2.5357524648706957,3.8040969110713814,1.9381071651565867,-5.006620385289079,118.56617918709675,14.880757109963042,0.2959096363667501,3.379410053279242,31.493198204216363,246.26205370376408
 2.5404559977589893,3.8131020975845686,1.9145579986481696,-5.006697533045304,118.72000252412201,14.175869900791685,0.311124831676152,3.2141439646993333,32.70378685096453,257.37858658565875
 2.5451468158167874,3.8219727728396804,1.8910721212827948,-5.006776446238793,118.8793313805451,13.470982691620332,0.3272142463961025,3.0561016551506452,33.966113044655316,269.1057675094196
 2.5498248028315635,3.8307096157958633,1.8676501086014579,-5.006857139054625,119.04438427211109,12.766095482448975,0.3442362643731283,2.9049815591656234,35.28288792693533,281.4832273199498
 2.554489840409193,3.8393133098323218,1.8442925471203095,-5.006939621055913,119.21539051304826,12.061208273277622,0.3622537461463206,2.7604959524589225,36.65699109417661,294.55350452707233
 2.5591418080131563,3.8477845429980797,1.8210000341664156,-5.007023895448106,119.39259085513017,11.356321064106265,0.38133441551337177,2.6223701803933674,38.0914823935869,308.3622719530998
